"Analysis_ID","Metric","Model","Model_Term","Num_DF","Den_DF","F_Value","P","N","Patients_N","Status","P_FDR"
"T06_PRJNA912621_Cholestasis_Longitudinal","SDI_Equal_Balance","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Timepoint_Factor",2,34,0.135814567861256,0.873475740466307,58,20,"PASS",0.959191096104349
"T06_PRJNA912621_Cholestasis_Longitudinal","SDI_Equal_Balance","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Status_Factor",1,18,0.000137882892106743,0.990760341017316,58,20,"PASS",0.990760341017316
"T06_PRJNA912621_Cholestasis_Longitudinal","SDI_Equal_Balance","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Timepoint_Factor:Status_Factor",2,34,0.85760754473858,0.433147688097322,58,20,"PASS",0.666753343186568
"T06_PRJNA912621_Cholestasis_Longitudinal","SDI_MetaWeighted_Balance","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","(Intercept)",1,34,9.39983915853502,0.00423412372968679,58,20,"PASS",0.0207001604562465
"T06_PRJNA912621_Cholestasis_Longitudinal","SDI_MetaWeighted_Balance","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Timepoint_Factor",2,34,0.206631278961784,0.814333262056828,58,20,"PASS",0.959191096104349
"T06_PRJNA912621_Cholestasis_Longitudinal","SDI_MetaWeighted_Balance","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Status_Factor",1,18,0.0026282904046317,0.959677523748567,58,20,"PASS",0.981995605696208
"T06_PRJNA912621_Cholestasis_Longitudinal","SDI_MetaWeighted_Balance","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Timepoint_Factor:Status_Factor",2,34,0.942171574098388,0.399720638498465,58,20,"PASS",0.651396596071573
"T06_PRJNA912621_Cholestasis_Longitudinal","CandidateSignedCLR__Genus__Bilophila.Family__Desulfovibrionaceae","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","(Intercept)",1,34,18.6548164331214,0.000128586812196296,58,20,"PASS",0.00113156394732741
"T06_PRJNA912621_Cholestasis_Longitudinal","CandidateSignedCLR__Genus__Bilophila.Family__Desulfovibrionaceae","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Timepoint_Factor",2,34,0.842437523015534,0.439451067100238,58,20,"PASS",0.666753343186568
"T06_PRJNA912621_Cholestasis_Longitudinal","CandidateSignedCLR__Genus__Bilophila.Family__Desulfovibrionaceae","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Status_Factor",1,18,0.0280370894526161,0.868888486858481,58,20,"PASS",0.959191096104349
"T06_PRJNA912621_Cholestasis_Longitudinal","CandidateSignedCLR__Genus__Bilophila.Family__Desulfovibrionaceae","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Timepoint_Factor:Status_Factor",2,34,0.0446967684179526,0.956343508120295,58,20,"PASS",0.981995605696208
"T06_PRJNA912621_Cholestasis_Longitudinal","CandidateSignedCLR__Genus__Butyricimonas.Family__Marinifilaceae","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","(Intercept)",1,34,11.1232688114158,0.00207029310801032,58,20,"PASS",0.0113866120940568
"T06_PRJNA912621_Cholestasis_Longitudinal","CandidateSignedCLR__Genus__Butyricimonas.Family__Marinifilaceae","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Timepoint_Factor",2,34,0.135140966065694,0.874059658528988,58,20,"PASS",0.959191096104349
"T06_PRJNA912621_Cholestasis_Longitudinal","CandidateSignedCLR__Genus__Butyricimonas.Family__Marinifilaceae","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Status_Factor",1,18,1.36867948372493,0.257296936473581,58,20,"PASS",0.526560920343564
"T06_PRJNA912621_Cholestasis_Longitudinal","CandidateSignedCLR__Genus__Butyricimonas.Family__Marinifilaceae","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Timepoint_Factor:Status_Factor",2,34,0.532404487690324,0.592006500437364,58,20,"PASS",0.814008938101376
"T06_PRJNA912621_Cholestasis_Longitudinal","CandidateSignedCLR__Genus__Parabacteroides.Family__Tannerellaceae","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","(Intercept)",1,34,57.5055829623051,8.27051838125925e-09,58,20,"PASS",1.21300936258469e-07
"T06_PRJNA912621_Cholestasis_Longitudinal","CandidateSignedCLR__Genus__Parabacteroides.Family__Tannerellaceae","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Timepoint_Factor",2,34,0.308508145964423,0.736576464314045,58,20,"PASS",0.939806799740961
"T06_PRJNA912621_Cholestasis_Longitudinal","CandidateSignedCLR__Genus__Parabacteroides.Family__Tannerellaceae","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Status_Factor",1,18,0.194956216751497,0.66408162546729,58,20,"PASS",0.88544216728972
"T06_PRJNA912621_Cholestasis_Longitudinal","CandidateSignedCLR__Genus__Parabacteroides.Family__Tannerellaceae","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Timepoint_Factor:Status_Factor",2,34,3.14080675298271,0.0560176648317022,58,20,"PASS",0.164318483506327
"T06_PRJNA912621_Cholestasis_Longitudinal","CandidateSignedCLR__Genus__Hoylesella.Family__Prevotellaceae","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","(Intercept)",1,34,4.43922819841,0.0425765298448217,58,20,"PASS",0.133811950940868
"T06_PRJNA912621_Cholestasis_Longitudinal","CandidateSignedCLR__Genus__Hoylesella.Family__Prevotellaceae","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Timepoint_Factor",2,34,1.38831535735285,0.263280460171782,58,20,"PASS",0.526560920343564
"T06_PRJNA912621_Cholestasis_Longitudinal","CandidateSignedCLR__Genus__Hoylesella.Family__Prevotellaceae","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Status_Factor",1,18,0.106811494635303,0.747573590703037,58,20,"PASS",0.939806799740961
"T06_PRJNA912621_Cholestasis_Longitudinal","CandidateSignedCLR__Genus__Hoylesella.Family__Prevotellaceae","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Timepoint_Factor:Status_Factor",2,34,1.72163547159524,0.193993563575077,58,20,"PASS",0.449248252489652
"T06_PRJNA912621_Cholestasis_Longitudinal","CandidateSignedCLR__Genus__Campylobacter.Family__Campylobacteraceae","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","(Intercept)",1,34,14.4372701810389,0.000572761948600231,58,20,"PASS",0.00360021796263002
"T06_PRJNA912621_Cholestasis_Longitudinal","CandidateSignedCLR__Genus__Campylobacter.Family__Campylobacteraceae","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Timepoint_Factor",2,34,0.971714314889067,0.388695986993668,58,20,"PASS",0.651396596071573
"T06_PRJNA912621_Cholestasis_Longitudinal","CandidateSignedCLR__Genus__Campylobacter.Family__Campylobacteraceae","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Status_Factor",1,18,0.998124336211232,0.331006881510007,58,20,"PASS",0.606845949435012
"T06_PRJNA912621_Cholestasis_Longitudinal","CandidateSignedCLR__Genus__Campylobacter.Family__Campylobacteraceae","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Timepoint_Factor:Status_Factor",2,34,2.87964404542149,0.0699335214684897,58,20,"PASS",0.192317184038347
"T06_PRJNA912621_Cholestasis_Longitudinal","CandidateSignedCLR__Genus__Atopobium.Family__Atopobiaceae","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","(Intercept)",1,34,0.55488246003862,0.461447886438406,58,20,"PASS",0.676790233442995
"T06_PRJNA912621_Cholestasis_Longitudinal","CandidateSignedCLR__Genus__Atopobium.Family__Atopobiaceae","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Timepoint_Factor",2,34,1.4666717501479,0.244920400479422,58,20,"PASS",0.526560920343564
"T06_PRJNA912621_Cholestasis_Longitudinal","CandidateSignedCLR__Genus__Atopobium.Family__Atopobiaceae","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Status_Factor",1,18,0.371071166791008,0.550032923269749,58,20,"PASS",0.780691891092547
"T06_PRJNA912621_Cholestasis_Longitudinal","CandidateSignedCLR__Genus__Atopobium.Family__Atopobiaceae","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Timepoint_Factor:Status_Factor",2,34,1.19717136562699,0.314460151833043,58,20,"PASS",0.601575942637127
